stid,diesel,e10,e5
51d4b6a1-a095-1aa0-e100-80009459e03a,1231.0899653979238754,1329.5813148788927336,1349.5813148788927336
876ade8f-36a5-468a-b69e-3f23d4360d23,1250.5405968077723803,1346.5711311589174185,1366.5711311589174185
f9d88326-1daf-45d6-b5a2-e1b92044d03f,1270.1245865490628445,1378.2061742006615215,1398.2061742006615215
005056ba-7cb6-1ed2-bceb-902f9b9a4d35,1211.8892733564013841,1308.5069204152249135,1328.7145328719723183
9e44e080-6527-4c1c-a14d-9c61b6cddc2d,1271.1428571428571429,1327.9285714285714286,1347.9285714285714286
65f46a98-b588-5187-8da7-c12f8b32f6eb,1215.7660550458715596,1298.5183486238532110,1318.6788990825688073
cc78b534-d322-4d55-adb9-0122080e5df2,1309.3674121405750799,1399.3274760383386581,1420.0862619808306709
005056ba-7cb6-1ed2-bceb-b9b4647fcd4b,1204.6872037914691943,1297.1327014218009479,1317.1611374407582938
7260d737-3248-42cb-b014-384508e01eef,1244.3191116306253653,1340.6253652834599649,1360.1402688486265342
1fa8650c-a474-413a-b1e8-c579096840f0,1211.8406275805119736,1304.7060280759702725,1324.7060280759702725
00060385-0001-4444-8888-acdc00000001,1255.1111111111111111,0.00000000000000000000,1356.7777777777777778
51d4b67a-a095-1aa0-e100-80009459e03a,1298.3815331010452962,1389.3484320557491289,1409.3484320557491289
635b10ae-099b-4c06-b6ea-4b24f47330fc,1256.8474275576581904,1378.8823181549379066,1398.8704908338261384
32cf33d7-0c8e-4918-9de0-c8e0e3ffefd9,1275.2500000000000000,1375.2500000000000000,1465.8750000000000000
34a8b2c7-ba6c-4fc6-8a93-a5219c2763d3,1246.3117569352708058,1346.9392338177014531,1366.9392338177014531
1f34f6df-bd61-4d44-be78-78b269f3eead,1280.9803921568627451,1367.9477124183006536,1387.9477124183006536
89d9fdc4-d532-47e3-82a7-fe6a113f2d6c,1304.8236658932714617,1336.3549883990719258,1374.1276102088167053
797660c2-b0cd-4dc7-acad-4cbe085140a5,1247.4577114427860697,1317.3333333333333333,1337.3333333333333333
5e7b3e0a-638e-44e9-8d0b-b33f3e7c9aff,1254.6300940438871473,1350.0225705329153605,1370.0100313479623824
5c5a87c7-bc04-41b4-8b81-733a9ab2db96,1249.5935386927122464,1340.5702479338842975,1360.5702479338842975
0ce04456-2828-40ca-bac8-d7346d2c8a7c,1269.1568154402895054,1364.7599517490952955,1384.7599517490952955
7035d384-9376-400c-81ba-038c9fdea149,1255.4743083003952569,1349.8616600790513834,1369.8616600790513834
6ad4dff8-ce42-4db1-8334-151b4ba000a2,1268.0145719489981785,1351.8069216757741348,1371.7613843351548270
00062326-efe3-4444-8888-acdc00000001,1234.3396226415094340,1301.1320754716981132,1320.7169811320754717
c7b7afda-e042-44a9-bd6e-33d708e7ab31,1239.7752545027407987,1333.5732184808144088,1353.5732184808144088
02a98e8f-ab5d-46ab-bd2b-05a760dbe0bb,1240.0663507109004739,1325.0347551342812006,1362.5387045813586098
63876d49-2d86-4090-a6a1-accf3498eb3c,1244.5441860465116279,1316.7395348837209302,1336.7767441860465116
3da0ecad-fc45-4046-a163-b7c958f14273,1273.8235294117647059,1322.8823529411764706,1342.8823529411764706
f18b81b9-9000-45d4-a5c6-eea9ac760246,1229.7760711398544867,1339.2425222312045271,1359.2425222312045271
7abc2e59-5351-061a-e100-00000630df04,1284.1966873706004141,1346.7743271221532091,1366.7846790890269151
6509189f-29e9-4774-b628-f95cfde5b971,1262.8784370477568741,1342.4732272069464544,1381.2358900144717800
005056ba-7cb6-1ed2-bceb-ae5240182d45,1233.0669371196754564,1306.6267748478701826,1326.5862068965517241
f97bcef8-619c-4ac4-bf9d-35995dea884e,1243.6261558784676354,1354.5438132981065610,1374.5438132981065610
628d5228-1d7c-4ecc-8be3-fba345aabd93,1268.2809587217043941,1362.8089214380825566,1382.7956058588548602
2f9554ee-211f-4efe-b53a-3007f697a685,1227.6971830985915493,1322.3169014084507042,1342.3169014084507042
9c1f0bbf-a027-4ac4-a4c6-59675521ec33,1245.6602502406159769,1321.6467757459095284,1341.6467757459095284
86cbccbd-9749-457e-d55b-c28a935747db,1215.2415966386554622,1311.2121848739495798,1331.0168067226890756
3e1ea5eb-d3ad-4e56-9c86-839734ff35c6,1283.1238317757009346,1333.5560747663551402,1363.5560747663551402
908a7001-29fa-4e91-f997-c7586dca978d,1210.3253012048192771,1320.8072289156626506,1340.8072289156626506
95f27976-ca5a-4931-9416-553c1cbba39e,1245.4478986758779505,1363.7207829591249280,1383.7207829591249280
ba83d937-3cce-4f59-89b1-2b0134b66b46,1265.2042788129744651,1320.4630779848171153,1357.1849551414768806
7c8e00da-4bc6-4d2b-b312-eacfeeeeb533,1300.1748445058742225,1343.6855563234277816,1382.4761575673807878
5596f29f-82d0-4bc2-821c-68db55f1ce30,1243.2135231316725979,1324.4875444839857651,1344.4875444839857651
aec5bfb9-f511-4ad2-a5df-49b64bf694a7,1283.8681055155875300,1344.4436450839328537,1364.4436450839328537
da2fa50c-5be8-4c9a-bdaf-bae4b739a29d,1287.0254777070063694,1345.6560509554140127,1365.6560509554140127
32ece46a-8506-4e80-9fb1-ba26b4f62d75,1242.4490390215492137,1338.2317996505532906,1358.2201514269073966
eeb8ff91-c107-4e7d-9b87-5c13eb459db5,1287.5843793584379358,1364.6903765690376569,1384.6903765690376569
f254c89f-274e-45ba-b1f6-b73deafdef93,1221.8106755629691410,1320.8849040867389491,1340.8849040867389491
7c19a3da-9fb3-4240-a8c9-82fbc7241bbc,1263.2243767313019391,1358.6052631578947368,1378.6052631578947368
8e3123b0-0ad1-4843-9a81-8468d462878b,1266.6047904191616766,1351.3353293413173653,1371.3353293413173653
c9b22938-d185-4091-9e4f-fc4e48fc35b3,1249.4524886877828054,1368.6983408748114630,1388.6983408748114630
6525743f-9791-4bfe-a0c4-138983dbae56,1265.6765799256505576,1356.5539033457249071,1376.8587360594795539
a47f5461-c60e-454e-be0d-498a3f4afc64,1236.8618732261116367,1333.8344370860927152,1353.4087038789025544
e3113082-948e-4ab4-83eb-039121d5c21f,1280.0000000000000000,1339.5000000000000000,1359.6666666666666667
f3f8c52d-4e2b-4407-bd98-05b3fc853f5b,1222.4993614303959132,1311.2030651340996169,1331.3563218390804598
1f5038dd-83f9-46b6-ba5e-e8b5b80a4d8d,1264.0133096716947649,1348.9645075421472937,1368.9645075421472937
188a8a41-bf26-4641-b654-fea463868a6e,1231.8311057108140948,1317.2442284325637910,1337.6452004860267315
b79b6b12-e394-46d9-93d8-79d1e279bd6a,1261.6002166847237270,1322.2755507403394727,1356.1798483206933911
7aeee46e-e371-445e-8d07-0184c3369e04,1206.7739130434782609,1296.8434782608695652,1322.0086956521739130
6f18b82a-4daa-4c2d-bb61-02e046b9ec16,1217.1268011527377522,1335.8804034582132565,1355.8804034582132565
cd8ba6a6-d1a5-1ee5-9894-789ca47d9841,1211.4277907884465262,1287.1264637002341920,1327.1264637002341920
e9809c25-fd1e-492c-b58f-4d7acfc141b9,1269.0000000000000000,0.00000000000000000000,1509.0000000000000000
05b7ea0f-825a-4aa6-a0a1-ff6ebcd579de,1386.1305841924398625,1434.6443298969072165,1454.6443298969072165
24d17559-0aee-455f-b53d-51aacf9fa584,1293.9089253187613843,1361.6229508196721311,1381.6047358834244080
95276b3e-662d-4a1e-a12c-82250883eb13,1243.7044334975369458,1339.2832512315270936,1359.2832512315270936
89833ec4-9823-41f7-b1f7-02a349b6fe2f,1260.5830845771144279,1366.4437810945273632,1386.4238805970149254
af9c210e-7e76-415c-a572-467542c153e4,1259.8798486281929991,1319.3226111636707663,1339.3036896877956481
1a248588-f486-448d-9133-838720f8c043,1247.2696316886726894,1323.2112578179291174,1361.3419041000694927
89f651e8-681a-476a-80e2-9e3c983c221d,1267.7931034482758621,1338.0804597701149425,1358.0804597701149425
00060281-0001-4444-8888-acdc00000001,1249.0000000000000000,0.00000000000000000000,1316.2727272727272727
51215948-686f-4bbc-9fcd-27bd11c2ade5,1265.7082683307332293,1361.6365054602184087,1381.6365054602184087
78c59b05-ae59-4984-97c5-74b34970d2d0,1240.5668202764976959,1340.3133640552995392,1360.3133640552995392
7289896b-3ff0-42ed-abf3-b5ba60052d1e,1264.2674230145867099,1368.3354943273905997,1388.3354943273905997
9087f94f-3b79-49af-b23c-0df8303c3ec8,1224.2046263345195730,1318.5284697508896797,1338.5284697508896797
628c2c08-844f-442e-9df4-a957799e71f0,1237.5496183206106870,1332.6363636363636364,1352.9278278972935461
c1e4b991-fe9f-41c3-be34-d79596444049,1209.6988896146309602,1305.7080339647289353,1325.8582625734813847
94666a50-d397-464e-a85f-64c9e0bb0521,1245.5075376884422111,1364.6721105527638191,1384.6721105527638191
00061262-0002-4444-8888-acdc00000002,1254.1265412070084361,1343.0752757949383517,1363.0882543802725503
cda32095-d4dc-4067-9664-9d80de8ac472,1274.8198380566801619,1331.7530364372469636,1351.7530364372469636
f51dde68-792e-4ba8-89a3-f66b118e2f83,1227.6152324431256182,1306.5272007912957468,1326.5272007912957468
882cb76b-76bd-4070-a79a-34b2c01ef3d9,1267.4335756774619960,1349.3701255783212161,1369.3701255783212161
0d834e29-2529-4256-beac-5b79bb2efa34,1243.1803278688524590,1338.1393442622950820,1358.1393442622950820
005056ba-7cb6-1ed2-bceb-c1ffe0264d50,1209.7888040712468193,1332.9355385920271416,1352.9355385920271416
47193e30-7bb6-4e0a-95e8-0301b7f28f16,1281.6477024070021882,1349.2771699489423778,1369.2771699489423778
cd8b8686-a7c7-1ee6-afb2-3678109bd5a9,1257.3695652173913043,1354.4456521739130435,1374.4456521739130435
005056ba-7cb6-1ed2-bceb-74a6f3fccd25,1225.2794117647058824,1313.9852941176470588,1333.9852941176470588
51d4b6f5-a095-1aa0-e100-80009459e03a,1228.8715415019762846,1305.5118577075098814,1325.5118577075098814
0627cc2b-d880-4c21-89bd-37e983c02624,1505.5498652291105121,1545.6307277628032345,1565.8194070080862534
0bdbfaf7-30b5-4865-b377-e2ba7736a784,1242.8776655443322110,1319.2188552188552189,1355.2794612794612795
f1e5a474-07f2-4f4d-a827-f9d7a4fded77,1275.9467455621301775,1364.8934911242603550,1384.8934911242603550
005056ba-7cb6-1ed2-bceb-a51b92434d41,1231.9581151832460733,1335.2478184991273997,1355.2478184991273997
4f20872e-6375-411d-95d7-9cefb641792f,1249.8607198748043818,1326.7934272300469484,1364.3912363067292645
75707b46-a597-4eb0-9a76-63c71cb888e6,1240.8233618233618234,1294.4171754171754172,1331.0512820512820513
c7c287f4-4ed9-435a-ade1-5a6b4d04e90b,1210.3186813186813187,1333.0128205128205128,1355.4652014652014652
e1a15081-2543-9107-e040-0b0a3dfe563c,1207.3937823834196891,1298.5410806809770540,1318.5336787564766839
e1b92944-df39-4121-9170-1726390c0ad7,1233.8884120171673820,1287.8841201716738197,1307.8841201716738197
9f07b69b-4b15-4852-9c60-5d293c6cadc5,1241.6511627906976744,1333.2209302325581395,1353.1744186046511628
1d3a9fd5-8e96-4624-a038-8328dc4fb605,1273.1666666666666667,0.00000000000000000000,1351.5000000000000000
030e4dbb-bab4-4d78-9a68-0c9a7e7b59af,1234.2477249747219414,1336.0889787664307381,1360.1081900910010111
7235c8d7-a7e6-4ec5-b671-9877a2e0ffeb,1257.0341880341880342,1303.1880341880341880,1323.2735042735042735
83777e49-89bd-48bd-b197-71be1d9b2aaa,1269.9837398373983740,1344.1662971175166297,1364.1662971175166297
fc9ffe8d-6545-42a4-8673-556eb251ff22,1272.6739130434782609,1350.8152173913043478,1370.8152173913043478
42d8402c-7f2b-4c41-84bf-ef867d40f3c5,1276.8470490440565254,1358.4280964256026600,1378.3948462177888612
1b94c092-e505-4419-8ba7-8d0657f7bb0d,1255.5038002171552660,1354.4940282301845820,1374.4940282301845820
defadb89-ee11-459a-9ce5-416df31ee2e8,1270.8215613382899628,1341.5371747211895911,1379.1951672862453532
016159e0-276f-4e1c-a459-1e276845d205,1210.2000000000000000,0.00000000000000000000,0.00000000000000000000
c7b4f91e-728a-5b35-a37c-9f3846bd6776,1248.1666666666666667,0.00000000000000000000,0.00000000000000000000
ebe9460e-1d82-427c-a50d-816853f21fa3,1271.8701406120760959,1343.1439205955334988,1363.1439205955334988
e1a15081-250e-9107-e040-0b0a3dfe563c,1229.3249390739236393,1327.8058489033306255,1347.9926888708367181
ee7ca693-81af-45ac-93e3-3390ef4d80a7,1214.3502626970227671,1301.7933450087565674,1321.7933450087565674
036d4d37-a76b-4133-8001-ba47ad53eef9,1296.7648725212464589,1377.2171860245514636,1397.1794145420207743
e1a15081-2518-9107-e040-0b0a3dfe563c,1231.5428082191780822,1308.4606164383561644,1328.4434931506849315
5d46f228-2867-4350-b964-5123bc29be9c,1305.4784053156146179,1390.6860465116279070,1409.3571428571428571
5df4c8e4-d19d-4cd8-8474-4bf6787a021b,1244.2209381373215500,1321.2297756628144120,1358.5989123045547247
3c5b740f-7a55-4ae2-ad0d-4a250b9cd17e,1246.3390557939914163,1343.7103004291845494,1363.7103004291845494
d69315ca-d201-4f97-95ce-1fbcaaccbe11,1274.2243125904486252,1370.5629522431259045,1397.5672937771345876
cc56c44b-cef9-4e3d-8248-736123416a09,1246.2950819672131148,1332.2339791356184799,1352.2339791356184799
837d309f-1a96-4643-bff3-7980303d5d48,1246.5762081784386617,1330.9033457249070632,1349.8921933085501859
ad7563e9-31b8-4618-bd7a-364009d90a5a,1257.3031914893617021,1356.3120567375886525,1376.1702127659574468
ba6ce402-baf4-4f6c-b68d-1227154ffc8b,1283.6612903225806452,1374.5806451612903226,1394.5806451612903226
c1f39bc2-bf89-48fd-9fad-8cada3da7deb,1245.4429530201342282,1341.9067114093959732,1361.8932885906040268
e1a15081-25dc-9107-e040-0b0a3dfe563c,1214.6754658385093168,1297.2298136645962733,1317.5636645962732919
36460e30-03cc-44f2-a408-2f74a81b0233,1291.9626411815812337,1332.4231103388357950,1352.4231103388357950
bfd84507-5db4-4185-89c0-866fea8f1091,1285.1611785095320624,1367.9168110918544194,1387.9168110918544194
61f82d94-1280-4fbe-9c36-e3c40d6967ea,1256.6625647668393782,1355.3989637305699482,1375.3989637305699482
e1a15081-2562-9107-e040-0b0a3dfe563c,1171.0075147611379495,1266.4771873322597960,1287.0568974771873323
859a874d-c3ae-4857-a94d-1422c395268c,1234.6452955870108243,1331.2481265611990008,1351.2481265611990008
01b50dfd-5470-431b-b209-bbc9f1f69681,1228.9142857142857143,1323.6514285714285714,1342.3428571428571429
135914b6-91f1-4418-8905-e8b20cab3883,1226.9384035197988686,1322.4820867379006914,1342.0798240100565682
51d4b6c9-a095-1aa0-e100-80009459e03a,1281.6736566186107471,1373.2201834862385321,1393.2201834862385321
9762e8a7-0700-4134-913a-99b42d6bc3fb,1276.5923566878980892,1346.5159235668789809,1366.6369426751592357
5a01d6b8-6a4c-4e59-b958-2daeb5d1cd2a,1243.2709599027946537,1324.7715674362089915,1344.1640340218712029
ac907861-c6ea-4652-b10c-b45306aefad9,1264.4073129251700680,1368.1403061224489796,1387.9115646258503401
076326d3-8b12-47e6-8b7e-5e8590a66fb0,1262.3966745843230404,1359.9350752177355503,1379.9192399049881235
2fcde72b-c45a-4399-88e6-696658125da9,1243.0439828955406231,1366.4282223579718998,1386.4282223579718998
cd8b8686-1769-1ee7-8af1-9093b80952d9,1255.6984884645982498,1304.2267303102625298,1324.2267303102625298
101b8464-850a-4d56-ad09-ebf9085e1b2d,1217.7804878048780488,1302.1238273921200750,1322.1238273921200750
148fcf54-595b-405a-8db8-79d57c7bcbee,1235.1643835616438356,1333.8858447488584475,1353.8858447488584475
4b7520c7-b2f9-4faa-92cd-bf16a96ceab7,1274.6000000000000000,0.00000000000000000000,1360.4400000000000000
51d4b607-a095-1aa0-e100-80009459e03a,1218.6545105566218810,1303.5585412667946257,1323.5585412667946257
71d4bc44-da5a-46ef-8fb9-9836e78bde79,1297.8420181968569065,1338.9503722084367246,1371.7129859387923904
bd8e8b50-da15-47b3-bd44-3292920b7c18,1261.1557971014492754,1339.9692028985507246,1359.9239130434782609
13908963-3afe-4136-b8c4-f7e7e3ec5eba,1246.7835385612443292,1346.0382372002592353,1366.0382372002592353
005056ba-7cb6-1ed2-bceb-758ef79b8d25,1206.6007802340702211,1299.2210663198959688,1319.2210663198959688
0f4771c5-9e00-41d4-9c13-ec7fe6280e45,1273.7058823529411765,1328.0196078431372549,1348.0196078431372549
5bf8ac76-e733-55f2-ad57-53211f55df16,1210.2093628088426528,0.00000000000000000000,1323.7854356306892068
4161cc7d-3a62-404d-8833-26cdd05372b9,1304.0769230769230769,1343.0512820512820513,1362.7307692307692308
005056ba-7cb6-1ed2-bceb-a488e3eacd3e,1257.7992125984251969,941.6624015748031496,1373.1535433070866142
e83a5931-55d2-5db2-b6d5-8e595d7f99c0,1223.1158536585365854,0.00000000000000000000,0.00000000000000000000
41667bb8-fe3b-4972-9098-6f1fa38e7567,1249.5839753466872111,1320.9322033898305085,1342.3436055469953775
cd8ba6a6-737b-1ee4-8b93-5b23e811189e,1270.3150425733207190,1336.3793755912961211,1356.3793755912961211
28cfd56d-a6cf-4482-be10-56e444d9ef3d,1210.7305893358278765,1282.8447146866230122,1322.8447146866230122
e1a15081-2557-9107-e040-0b0a3dfe563c,1256.4135338345864662,1336.6390977443609023,1356.9248120300751880
51d4b537-a095-1aa0-e100-80009459e03a,1251.2608024691358025,1316.5771604938271605,1336.5771604938271605
e74ba9c5-c9ec-4825-b41f-86142f010f1b,1274.1327433628318584,1290.5929203539823009,1310.7699115044247788
d79aaa34-3ef2-4d17-aeb7-e004b220f903,1247.3867924528301887,1342.7452830188679245,1362.7452830188679245
9f696ac2-abc1-46a3-8e83-a3a55550498a,1252.6477272727272727,1349.1136363636363636,1369.1136363636363636
62eb4256-8884-4066-827f-e67ab735f57f,1240.8690095846645367,1349.9265175718849840,1369.9265175718849840
517d50ad-c20a-451a-9683-42b3038656a3,1203.9947753396029258,1282.3855799373040752,1317.7878787878787879
34d22bc2-b1b7-435d-899c-5370148e27ef,1272.7209302325581395,1364.1614987080103359,1384.1614987080103359
7005fa63-e8d6-4b47-bf96-c0f58bf62a9a,1236.0661896243291592,1335.9767441860465116,1355.9767441860465116
51d4b4c9-a095-1aa0-e100-80009459e03a,1227.0331262939958592,1317.7681159420289855,1337.7681159420289855
005056ba-7cb6-1ed2-bceb-af0cffa70d45,1237.9931034482758621,1322.9655172413793103,1342.9655172413793103
f735e1b0-e22f-46a3-7f5f-c89140e815fb,1242.2780952380952381,1320.2095238095238095,1340.2304761904761905
ae15a885-a812-429b-818b-1de7c34e885c,1229.9071729957805907,1328.1139240506329114,1348.1139240506329114
ccb0d3cb-6ced-417d-847a-9273214c7cd6,1234.8588548601864181,1321.6564580559254328,1342.5352862849533955
944e6cb3-ff43-4e46-9304-0a7f2848b8ef,1248.2209737827715356,1344.7153558052434457,1364.6928838951310861
51d4b490-a095-1aa0-e100-80009459e03a,1219.5571227080394922,1332.7940761636107193,1352.7940761636107193
e1a15081-2631-9107-e040-0b0a3dfe563c,1230.9469928644240571,1325.5749235474006116,1346.2884811416921509
e5054b53-e120-4dc6-9e70-c73aad796217,1284.5653450807635830,1374.8296622613803231,1394.8296622613803231
62a7c70f-c7cb-44c2-a6d6-2187111cd18d,1229.6260575296108291,0.00000000000000000000,1334.2199661590524535
25af1a54-93ad-49a4-b73e-d50e3d4d8801,1266.1725352112676056,1344.2699530516431925,1364.2699530516431925
403be9a4-04fb-4bd0-9b52-ca1cfb8490c5,1221.2942643391521197,1312.1421446384039900,1332.1421446384039900
e1a15081-24fa-9107-e040-0b0a3dfe563c,1209.5360000000000000,1302.4560000000000000,1322.6880000000000000
be976393-9ffb-4024-9b51-15831126bb78,1246.0316301703163017,1330.4969586374695864,1350.4969586374695864
a8c8a3ae-04e6-4564-b268-896ba9287094,1292.8067177371832646,1367.6446670595167943,1387.6446670595167943
b7d44804-54ef-485a-8902-4f6a9b37eea1,1269.6451612903225806,0.00000000000000000000,1365.1290322580645161
f1f5c09f-1520-4167-8d5e-ec920d7c7f22,1281.4796447076239822,1374.0555144337527757,1394.0555144337527757
f23dfbc9-c4f7-4807-be6f-fcbb8fa716d7,1286.5799086757990868,1353.9589041095890411,1373.9589041095890411
32f0afb4-754d-4ed9-af3c-26fc210d306f,1231.8493788819875776,1326.5465838509316770,1346.5621118012422360
b21f117f-305e-44ee-87cc-7f21fe4f3f58,1273.0452022204599524,1368.7240285487708168,1388.6923076923076923
9d9ee2e8-6bb8-4f00-9070-c4af2dd2355d,1270.8106995884773663,1367.1069958847736626,1387.1069958847736626
1cdc5664-263c-490d-b37c-6e00e8863cea,1253.8853868194842407,1324.8667621776504298,1362.2020057306590258
e128e249-7eb4-44f5-a7de-4a3bed6b1860,1266.9945121951219512,1360.3170731707317073,1380.3170731707317073
6ffb18d7-59ac-446b-bd04-db46533ee403,1259.6460674157303371,1321.0318352059925094,1341.0318352059925094
a0c83f53-dc08-4f8c-b9a0-4488fb4b213c,1243.5833333333333333,1281.0833333333333333,1301.0833333333333333
60d394d5-7514-46b4-8d6f-b3539a982fc0,1250.9790758500435920,1345.5649520488230166,1365.5649520488230166
8a228eb8-9da4-4b81-aa10-29d966bcb52b,1216.5741029641185647,1297.0265210608424337,1334.8658346333853354
8d93bf21-f18e-458a-b439-3ee8ae056c7c,1275.3223140495867769,1346.7479338842975207,1366.7479338842975207
2b0b1b1f-a377-42e5-8ffc-29a84cb6c0bf,1247.7560137457044674,1351.4192439862542955,1371.4192439862542955
00060458-0001-4444-8888-acdc00000001,1293.6622453813358598,1348.5367124585504500,1378.8256750355281857
fbc4af15-1e1d-46ba-9a44-80c47900f3a5,1274.5739400206825233,1341.2440537745604964,1361.2440537745604964
882d87b7-e0c6-45c0-8136-92fcfd31f816,1242.4639830508474576,1353.1313559322033898,1373.1313559322033898
5a218a69-d93f-446a-99e4-79ed9b5d5183,1220.6770833333333333,1320.8229166666666667,1340.0312500000000000
05760a8a-b29b-44e4-93be-0070c3769619,1263.4596774193548387,1330.8870967741935484,1350.8870967741935484
ef52b2af-9a83-4265-dfdb-eb3287af9e44,1280.2370370370370370,1349.3975308641975309,1369.3703703703703704
4c46487a-5857-4e63-82ed-8baa047aa435,1222.2124789207419899,0.00000000000000000000,0.00000000000000000000
878a57b6-a835-4eef-8e3b-1313332096b1,1230.3355899419729207,1338.3423597678916828,1358.3423597678916828
e6ff0b5e-a970-44a6-a494-5008c84d05af,1280.3471849865951743,1312.1434316353887399,1331.9222520107238606
005056ba-7cb6-1ed2-bceb-a75571bd0d41,1254.0709779179810726,1356.2870662460567823,1376.2870662460567823
fb0da187-9095-4ffc-86ae-ea444d4d71c0,1261.3977344241661422,1373.0843297671491504,1393.0906230333543109
e1a15081-24e3-9107-e040-0b0a3dfe563c,1227.1404174573055028,1326.7039848197343454,1346.9127134724857685
6815f9a4-4191-475e-aa46-2f2df6ed19f7,1247.5979228486646884,1358.9554896142433234,1378.9554896142433234
51d4b447-a095-1aa0-e100-80009459e03a,1274.0952858575727182,1339.9729187562688064,1359.9729187562688064
727dc026-6f48-4a77-aa7e-3f8a592b5814,1267.7776866283839212,1365.5053322395406071,1385.5053322395406071
a34a8781-33c1-40b4-85a1-5e2645248f24,1291.4094707520891365,1346.9247910863509749,1366.9247910863509749
ad31ac8e-0a57-4714-3fa4-9f4e4e326ee5,1227.5714285714285714,0.00000000000000000000,1343.0997304582210243
829bf33f-164d-4507-8523-7d9890366ef1,1214.5524861878453039,1305.0428176795580110,1334.6008287292817680
6e729e83-6f1b-451e-85c0-44dbc26befc4,1253.2303664921465969,1349.0732984293193717,1369.0942408376963351
d2d5f432-f19f-4db2-b81c-ebb93b25888d,1226.1410006497725796,1308.6881091617933723,1347.6484730344379467
7e8434f4-5ca4-4be6-afdc-5839f673f059,1292.8480392156862745,1411.1200980392156863,1431.1200980392156863
51d4b6d2-a095-1aa0-e100-80009459e03a,1218.8467824310520940,1315.3432073544433095,1335.3432073544433095
005056ba-7cb6-1ed2-bceb-52bb882c0d12,1233.1980474198047420,1309.8786610878661088,1330.0111576011157601
2f45610d-44f0-42c0-80db-6771af54d29b,1218.3656450463292944,1311.7369921596578760,1331.7369921596578760
74141905-e22c-4cf6-addb-ab4dd57db44e,1217.7535410764872521,1326.2521246458923513,1346.8186968838526912
ea51dc5f-8b75-4b51-9f07-73a2ba40fdfe,1209.1098146877144818,1304.3054221002059025,1324.3054221002059025
9ca9d501-abe6-4ddc-8ef7-f6c0a1b4272f,1259.3470031545741325,1351.0820189274447950,1371.0820189274447950
567d1f76-3643-4022-a12e-c54c896b125e,1299.0000000000000000,1419.0000000000000000,1439.0000000000000000
cc068dfe-2dd0-4859-8a8d-0e822548963e,1284.2142857142857143,1321.4498299319727891,1341.4328231292517007
9da58d44-3831-40fd-b89c-084de98d0b73,1238.8407643312101911,1336.8821656050955414,1356.9617834394904459
441c2e04-3705-4b93-9111-199f55b95f1c,1235.0531914893617021,1344.3723404255319149,1364.3723404255319149
1ae8044b-d90d-4491-9e52-74122fa30d75,1246.7941815023881893,1335.0442900564481112,1374.1671732522796353
a0e38cbd-5fb7-43b0-ac68-9742f79e8e4f,1257.0821917808219178,1341.3202054794520548,1361.3202054794520548
eb872888-a4ef-49cd-9675-ec90b7ca3ee9,1319.8939393939393939,1367.7121212121212121,1387.7121212121212121
810f36ee-1d62-441b-b7e0-0f660bd8fb39,1301.5818181818181818,1338.0545454545454545,1358.0545454545454545
6657358a-cf8c-4d8a-b4ec-a835271041ac,1264.4294249439880508,1333.0477968633308439,1353.0477968633308439
51d4b665-a095-1aa0-e100-80009459e03a,1198.9116347569955817,1308.4918998527245950,1328.4918998527245950
cd610759-8163-4470-b638-1e92b574c939,1256.7707006369426752,1340.5047770700636943,1360.5047770700636943
5b6175f9-6c88-4a25-9cc0-cf23c96dda9c,1193.9131341209173037,1281.3905489923558026,1301.3835997220291869
ac7a9102-6cc9-421c-8dab-e9f0e28d38da,1210.2420382165605096,1290.3853503184713376,1329.1512738853503185
9ba54770-2bec-47df-9923-2edb540f9393,1232.3833992094861660,1327.9090909090909091,1347.9011857707509881
d9dc4f1a-f294-45d1-a618-1a7cc97dd483,1240.0679611650485437,1336.9719525350593312,1356.9719525350593312
8aaccb47-fef3-451c-8bf8-bfb129b51d79,1279.5989583333333333,1375.0937500000000000,1395.0937500000000000
e1a15081-2552-9107-e040-0b0a3dfe563c,1242.5439795046968403,1323.1844577284372331,1343.7139197267292912
08941d40-d027-4ec5-b07b-016be5feeb50,1268.0024494794856093,1360.4696876913655848,1380.4696876913655848
b9c18d9e-f548-4f16-b1ff-75f02eee1710,1257.9499575911789652,1355.9804919423240034,1375.9804919423240034
f2c10933-2b8f-467a-9a91-633a26573217,1245.5354330708661417,1345.0818897637795276,1365.2677165354330709
a756dcfa-c450-464c-8622-e2e9dc967079,1318.1904047976011994,1362.7931034482758621,1382.7931034482758621
00099999-86d7-4444-8888-acdc00000001,1311.9104477611940299,0.00000000000000000000,1352.5820895522388060
51d4b6d4-a095-1aa0-e100-80009459e03a,1220.8490566037735849,1304.9245283018867925,1324.9245283018867925
005056ba-7cb6-1ed2-bceb-cd094c7fcd57,1237.5108388312912347,1335.6446748350612630,1355.6918001885014138
064554c1-d960-444e-bc1b-0a0449711e44,1262.5158730158730159,1334.4603174603174603,1372.0238095238095238
e0aa796a-f4e1-44e3-bcf9-2f4fd13fb4d5,1286.0010235414534289,1357.1780962128966223,1377.1780962128966223
3cf6e3b5-75e0-4de4-ada8-f75fb5bd4f43,1274.0947867298578199,1369.7661927330173776,1389.7661927330173776
0c91a93a-7721-48b8-ad84-64de0548f040,1240.0927152317880795,1323.1059602649006623,1343.0286975717439294
